,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
Label,B,B,C,A,C,A,B,A,A,B,B,A,C,B,A,B,C,B,A,C,C,B,B,A,B,B,A,B,A,A,C,B,C,C,C,C,B,A,C,B,A,C,A,C,C,C,B,B,B,C,A,C,C,A,B,A,B,B,A,A,B,C,C,C,B,B,B,B,C,A
['1+451'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2986908.69,3221675.77,0.0,2147909.73,0.0,2670136.04,3014526.79,2844585.79,2931333.84,2821169.66,2687856.15,3063447.49,3001987.15,3237233.5,7984012.99,3153926.23,5156323.33,1765173.18,1676356.4,1671214.82,1824753.52,1925358.72,1901305.46,1998353.19,2705220.23,2404903.96,2678990.55,2365656.13,3144876.67,3018796.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20567.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
['1+452'],996580.163,103883.998,76834.481,108026.795,143140.284,89627.179,82528.737,66447.681,74409.339,71550.487,60542.874,71879.752,48114.319,379508.455,179283.287,118905.205,58562.569,124816.713,128633.357,0.0,58714.195,107065.61,90286.145,90882.159,103518.616,186119.571,125025.567,102174.687,155594.488,155264.892,142363.307,99469.272,53105.36,140801.381,145454.963,164446.274,67492.26,103405.23,53175.931,74856.166,89387.227,60458.291,67301.813,41772.864,119239.152,45775.136,77258.453,122555.54,76564.034,31595.943,0.0,40512.48,24127.49,252868.393,89877.816,67286.861,30994.111,58453.794,55200.225,71252.159,42239.589,17066.685,15748.001,12186.157,34755.435,46895.356,60871.129,61959.81,31930.478,85385.982
['1+453'],230834.451,140175.428,61011.37,67861.091,65315.981,45662.949,52748.577,0.0,0.0,97820.715,89512.657,119385.073,0.0,0.0,10012.351,0.0,0.0,92706.829,0.0,114873.476,13502.344,43103.248,0.0,196167.708,76143.189,0.0,176067.446,89215.412,19876.067,39562.374,51124.633,43952.009,75157.805,0.0,56191.737,55165.085,28517.081,69689.259,46666.849,0.0,107783.918,45773.716,70321.454,0.0,45374.954,61035.288,28863.939,25026.379,90260.498,0.0,0.0,0.0,10289.165,0.0,31449.927,1246844.77,42946.049,0.0,0.0,0.0,44780.445,52522.361,0.0,70094.056,39574.724,0.0,29033.437,26620.27,62174.746,33266.231
['1+454'],21421.679,25249.744,0.0,0.0,0.0,32322.543,44811.752,0.0,0.0,66593.575,77840.468,85106.686,0.0,0.0,0.0,17989.916,0.0,0.0,19622.707,0.0,0.0,16863.162,42227.11,44651.145,0.0,0.0,17680.433,43861.654,31522.743,28786.589,0.0,16937.819,0.0,0.0,0.0,0.0,47026.602,62106.409,0.0,55365.856,0.0,0.0,0.0,0.0,0.0,0.0,64855.728,66153.123,75095.804,0.0,0.0,0.0,0.0,0.0,72665.896,0.0,19777.662,25266.901,14771.806,23127.549,24236.465,0.0,0.0,0.0,32828.854,0.0,56164.564,89963.507,0.0,64186.966
['1+455'],35993.587,0.0,0.0,63681.207,16064.099,71776.677,60736.639,73740.48,80921.332,85349.336,70695.659,82469.682,77136.549,0.0,54194.558,57402.611,0.0,54609.05,60723.745,62406.534,61278.075,60801.569,69643.17,70933.638,59194.694,0.0,78520.084,0.0,37980.642,38161.076,46323.914,15885.721,54920.226,53755.533,52790.291,65056.97,46605.642,48055.77,54870.976,48718.501,49536.463,39967.414,73714.063,86605.23,108174.53,89568.624,103020.55,93075.814,58396.5,91118.511,0.0,100669.933,56530.522,0.0,81508.108,0.0,45163.618,42830.58,47124.271,53344.429,51396.859,32175.902,33542.111,28190.647,55641.206,56939.61,64703.024,75580.734,35647.992,70840.283
['1+456'],928790.744,1002638.46,708929.94,787802.947,755990.249,985745.618,1093756.98,1354352.15,1053945.01,1564224.59,1529490.44,1059936.4,1117383.53,959082.955,1271851.31,1225479.4,1306546.37,1088445.14,987934.363,778470.608,1338208.3,1476986.74,2721972.35,1425468.64,1077959.18,272456.204,1470375.67,1519752.47,71770.054,191061.228,83143.776,70432.818,62381.642,105652.117,139058.66,119863.013,183482.538,129902.064,127459.382,120354.732,121800.001,134439.168,119945.542,79429.698,160947.714,203430.543,211076.723,123858.227,0.0,198152.504,9966.613,289952.339,347641.961,343589.664,255667.426,14583.085,155248.074,107870.613,139303.786,147816.506,135142.21,80673.803,83728.482,53795.503,92439.433,128594.931,144465.193,162522.117,81296.57,169482.809
['1+457'],16414.872,7117.44,0.0,2957.881,0.0,0.0,1214.993,0.0,0.0,6107.191,2643.306,2196.178,0.0,0.0,3906.876,2672.221,0.0,10227.285,2372.861,0.0,0.0,7073.491,2795.999,0.0,6942.421,0.0,0.0,0.0,0.0,0.0,0.0,11262.305,0.0,0.0,0.0,0.0,3598.25,1644.323,0.0,3010.48,1802.977,0.0,7494.889,0.0,0.0,0.0,13845.1,2172.534,4624.311,0.0,0.0,0.0,0.0,3839.738,2989.876,0.0,2494.44,4232.185,0.0,2140.663,2814.175,0.0,0.0,0.0,0.0,0.0,0.0,3430.118,0.0,0.0
['1+458'],1023742.81,1183824.52,1038945.98,1452032.2,1325134.42,1936046.69,2399115.24,2576887.15,2999144.25,3497688.56,3422339.95,3719063.22,2545635.2,133785.987,1705888.5,1985134.71,2378603.44,2340356.96,2713511.24,3211407.15,3379337.17,2560777.0,2703774.04,2751870.1,3164632.88,32446.548,3392312.03,3797437.66,1701922.33,1793906.2,1932564.74,1927950.66,2273425.17,2537883.06,2452928.92,3234291.35,3366807.91,3693321.59,2938502.93,4495823.49,4444656.39,2961874.62,1702218.76,2174942.4,2441463.01,2675104.33,4522564.71,4351725.79,5176858.02,3733255.99,0.0,4569542.34,3001633.95,7054693.96,7146734.06,0.0,1190433.0,1328068.11,1491308.77,1716395.35,1828154.26,997316.87,1107912.34,1024629.48,2338719.2,2305030.34,2716050.18,3210814.47,1524455.98,3297200.6
['1+459'],53098.711,55054.654,44252.304,53721.45,69083.821,57559.768,57401.723,61604.093,59475.238,64633.881,59698.73,77992.374,55288.591,0.0,130351.77,190639.088,212961.729,121464.602,164242.956,182397.525,191059.932,49258.299,55146.965,55392.867,59520.152,0.0,50591.688,52735.1,47275.051,56059.428,51817.851,45479.8,61137.215,0.0,0.0,0.0,0.0,0.0,0.0,8562.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
['1+460'],11872.17,12516.348,8839.891,9043.036,6564.232,15321.426,13203.282,10051.402,14356.79,14856.202,16113.835,18690.622,0.0,584.299,0.0,8971.658,18955.076,1485.425,14003.124,14183.837,19349.227,14920.739,16821.624,16279.264,13522.102,0.0,0.0,20067.513,0.0,8207.759,12402.361,0.0,13623.704,14628.549,14798.991,18169.786,9709.572,15213.821,15194.651,14987.172,0.0,18031.094,0.0,16187.958,19525.481,0.0,0.0,18320.098,23808.776,19434.417,0.0,0.0,22183.94,0.0,14115.861,0.0,8911.763,9740.055,8961.305,0.0,9113.029,4156.597,6696.403,4280.34,9665.304,9743.33,9718.303,8099.601,9080.451,10967.931
['1+461'],654587.841,632339.515,607894.405,598438.489,670607.488,632336.907,653408.527,694956.18,602210.712,693521.669,605586.518,741628.444,799591.011,7494.447,847572.591,889122.723,846240.646,879243.991,935154.714,932844.561,872937.151,757412.356,799408.169,840094.627,881416.703,212.714,881852.736,872977.312,429369.969,442343.457,423503.498,452693.832,440120.674,477245.479,440693.327,558930.245,511299.12,0.0,497283.301,609855.798,574379.801,622687.882,471421.465,559544.115,564621.426,501953.508,611597.714,583999.253,616794.696,517351.116,232.191,822926.503,625815.429,937739.937,777637.857,1683.664,488696.601,482795.972,530629.841,569067.32,520248.239,525578.307,539588.081,439297.519,458466.134,466236.229,538112.234,574594.227,592725.091,572443.329
['1+462'],22359.086,0.0,39606.801,0.0,37363.358,22172.534,16183.837,0.0,13633.673,0.0,0.0,0.0,40288.494,0.0,0.0,72852.079,49691.771,57701.999,55373.023,0.0,42699.9,0.0,26486.867,0.0,20533.09,0.0,0.0,29499.447,21661.854,16663.743,17283.842,0.0,25846.493,28895.933,24927.602,28673.29,0.0,12714.108,21776.495,7764.247,12002.419,38719.203,0.0,37528.882,36049.435,23160.088,0.0,10556.278,0.0,27136.261,0.0,0.0,41924.608,0.0,0.0,0.0,11440.389,13910.39,14305.198,17466.652,15077.317,27708.852,24413.544,22762.724,0.0,0.0,0.0,0.0,37074.312,0.0
['1+463'],336237.503,311052.646,0.0,248396.237,0.0,213484.482,377047.628,0.0,262991.019,356558.645,345497.518,300031.081,0.0,0.0,162544.197,245228.34,0.0,253051.397,206145.053,0.0,0.0,300624.91,217624.661,236718.864,382132.534,0.0,151917.145,289782.524,105284.615,58278.116,0.0,113344.992,0.0,0.0,0.0,0.0,106224.537,110581.479,0.0,146813.486,120895.004,0.0,145733.052,0.0,0.0,0.0,330005.723,178766.871,237445.383,0.0,0.0,0.0,0.0,177776.58,0.0,0.0,127649.537,145046.363,133688.663,134106.501,160926.145,0.0,0.0,0.0,74759.396,133843.033,138698.839,201002.537,0.0,124627.074
['1+464'],0.0,8575.225,7529.827,0.0,8125.919,0.0,10476.131,12637.049,12765.643,11745.61,11916.96,7739.353,0.0,0.0,0.0,7003.493,0.0,0.0,0.0,0.0,12974.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6175.451,6264.486,5572.711,4003.459,3519.076,4295.771,8317.348,6885.257,0.0,6911.265,8932.184,4665.923,6727.468,5028.008,10285.938,10940.751,0.0,8186.96,0.0,0.0,13555.395,6587.888,0.0,8709.598,6497.341,6705.597,15676.808,0.0,10312.43,8191.571,8035.2,7105.19,8632.547,5943.144,5445.389,6159.295,5837.594,12195.492,12119.62,12277.336,7569.44,5798.684
['1+465'],106924.556,68413.81,46276.851,131280.845,190043.711,64038.87,151877.186,81805.972,128075.83,76347.399,64444.216,84567.414,60590.449,0.0,76482.98,54099.55,37845.021,57442.605,44358.9,35472.783,35138.495,33766.65,64684.247,43756.254,50325.275,0.0,0.0,0.0,0.0,38591.171,0.0,0.0,0.0,0.0,0.0,0.0,21756.973,0.0,0.0,0.0,35735.387,25204.042,0.0,16192.392,174615.696,0.0,37393.378,36050.297,31857.674,107339.096,0.0,0.0,0.0,18353.573,0.0,0.0,0.0,44298.83,0.0,19292.588,20085.273,0.0,10490.867,0.0,0.0,0.0,23843.539,0.0,0.0,17419.304
['1+466'],617572.693,747533.16,52578.917,625349.045,60544.024,602915.985,818921.688,846026.624,1261335.12,1448180.73,1016601.23,1168284.19,86927.014,261449.576,571654.8,659029.706,132653.945,726295.002,713770.428,158848.25,150719.565,537854.88,614521.42,585723.144,621172.892,0.0,459829.607,753110.385,578864.946,453018.783,78229.559,411977.556,70055.09,82840.739,74747.962,71739.518,898110.922,543680.863,74199.347,856603.201,599275.963,143762.981,691809.98,120437.153,124391.78,98926.781,1639231.83,1031779.91,1397245.83,187134.51,0.0,159667.473,108049.769,720817.792,1165163.71,0.0,685785.134,742152.512,615345.828,567636.457,544664.744,0.0,34310.725,44398.193,664980.88,626534.927,758249.998,801293.178,0.0,929053.004
['1+467'],0.0,0.0,0.0,11508.273,0.0,12264.397,28817.083,15148.927,45312.081,57356.829,22648.401,0.0,34851.273,13843.697,0.0,10711.554,12057.725,10309.743,25527.001,34988.799,24284.134,10297.035,10729.757,14089.876,0.0,0.0,16000.305,32796.12,0.0,16012.119,16593.324,12717.569,34419.071,21675.661,34879.47,0.0,60937.686,63642.459,39885.334,87809.873,69839.983,53119.824,0.0,23556.504,36579.181,27584.075,97661.721,0.0,84166.06,35214.325,0.0,63647.604,59904.175,75917.363,120373.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15613.405,14020.815,23657.512,58148.98,0.0,34971.178
['1+468'],1488952.94,1437590.0,1990545.81,1868693.77,1281791.36,1539395.75,1614156.94,1485830.88,1434352.33,1499040.01,1914695.21,1423246.96,1716202.62,0.0,2402221.44,2129333.11,2366168.93,2369416.0,1928427.27,2425711.52,2463379.15,2451464.59,1691334.92,1757776.1,1826919.87,0.0,1675193.06,1742283.27,467177.856,646350.27,552081.036,985390.889,1285375.88,645552.315,1215863.62,811148.809,533156.039,722328.05,565169.269,620978.31,667958.135,654057.795,545821.799,906209.467,1624454.03,1636731.42,946151.571,670368.124,708478.509,782649.704,0.0,1016913.26,622953.823,756517.635,557055.453,0.0,1562331.98,1382127.89,1750854.68,1419480.93,1562089.03,1685284.15,1734284.42,1287642.91,1227891.22,1610215.75,1455449.96,1225418.78,1239436.9,1118673.76
['1+469'],69340.853,50951.829,69689.552,60565.44,51620.064,71721.195,70148.728,63171.626,93639.139,40924.985,68789.881,75610.529,66261.564,0.0,50171.284,54946.031,53880.954,75516.033,72640.693,50557.884,75579.586,55122.877,69269.311,68571.258,68757.493,0.0,58121.881,52313.391,41536.504,43101.55,47563.406,40118.267,40105.015,54701.623,62547.301,44118.271,39759.955,54854.45,46478.434,45267.042,49655.838,58716.056,49350.687,56709.445,73816.687,0.0,62138.248,0.0,74913.781,44997.055,0.0,67023.615,68335.516,25525.746,63581.4,0.0,34826.448,45398.594,57869.016,66530.118,44450.152,59141.124,42141.688,32896.197,41163.749,0.0,50163.066,59446.722,54684.363,50044.619
['1+470'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40831.329,0.0,212841.825,332115.104,294751.376,252627.419,319072.615,273834.263,306666.968,324225.58,288156.625,290260.361,239337.668,125668.744,154584.653,171026.594,144273.507,237396.686,0.0,304878.574,288410.832,183186.761,377413.647,381903.233,245101.897,0.0,0.0,0.0,0.0,161236.643,12553.614,101866.801,121943.219,106619.313,143566.605,125467.973,135099.317,124411.698,151097.547,119668.154,121512.892,100494.616,108788.986,109837.637,100992.466
['1+471'],64836.936,23723.741,0.0,0.0,0.0,0.0,21662.404,18248.493,11892.938,42139.84,33013.013,0.0,0.0,0.0,20504.791,10268.003,0.0,38336.782,0.0,0.0,0.0,16167.598,10695.54,0.0,51584.409,0.0,0.0,34733.96,0.0,6780.795,0.0,28546.523,0.0,0.0,0.0,0.0,13975.713,14295.198,0.0,13287.192,7956.107,0.0,11882.971,0.0,0.0,0.0,10835.338,13102.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14315.793,0.0,0.0,0.0,0.0,0.0,16081.188,14986.897,0.0,0.0
['1+472'],0.0,2596.886,0.0,1272.246,0.0,2109.692,2396.778,1939.442,4338.712,3859.846,0.0,0.0,2350.115,0.0,0.0,0.0,3153.04,0.0,3368.85,3989.43,1283.984,5675.599,0.0,0.0,0.0,0.0,0.0,4426.348,1019.69,0.0,2072.281,0.0,0.0,6444.899,0.0,7263.273,2950.08,0.0,2433.754,0.0,0.0,0.0,0.0,3972.649,5267.14,7755.633,0.0,5264.958,5473.926,0.0,0.0,11979.519,0.0,0.0,0.0,0.0,2094.096,2080.129,3299.628,2771.49,2664.851,3011.542,2496.589,0.0,2474.953,3036.722,0.0,2607.471,0.0,3302.903
['1+473'],8323.41,13012.086,0.0,4970.182,0.0,13354.242,21338.099,38704.828,0.0,75964.786,41175.343,48997.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12710.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6999.061,0.0,0.0,4145.52,0.0,0.0,0.0,26888.795,26904.528,19677.376,0.0,0.0,0.0,0.0,0.0,35875.091,0.0,6281.309,9089.645,10516.331,0.0,11765.297,0.0,0.0,0.0,30594.585,20186.106,12156.434,47411.044,0.0,0.0
['1+474'],31126.288,16290.049,5400.834,9777.486,0.0,16827.851,16148.157,0.0,30834.741,40007.595,14492.311,40142.974,6937.957,0.0,24731.93,27555.163,6809.334,33329.908,17706.604,0.0,0.0,30511.13,11341.595,22523.87,22838.359,0.0,27142.7,9554.106,63853.9,54885.951,29609.438,44085.285,24295.91,24658.931,25469.248,27023.698,47716.178,46514.966,17888.782,57736.52,38980.846,26690.02,35254.204,21492.26,18372.97,10326.453,57784.041,57579.639,77650.277,14102.266,0.0,17991.976,0.0,31690.772,83810.209,0.0,84851.045,50146.596,40240.391,39959.509,35828.025,19315.909,17512.533,10624.103,21026.16,20856.142,25390.395,19669.538,8714.515,22720.592
['1+475'],85700.198,102454.176,19459.472,115338.258,18371.832,102041.497,133209.562,93279.277,189550.029,248232.948,179832.996,225722.877,22741.551,0.0,69312.249,69178.223,42156.795,106617.441,92006.634,45305.039,40418.734,70985.1,98671.177,98773.428,106163.64,0.0,83064.248,74722.124,53650.208,50892.507,16215.468,61709.303,16537.737,16762.108,17844.717,15536.284,135750.689,99616.536,19373.759,115958.875,124706.301,54811.006,84051.348,28145.658,31091.438,14144.975,199123.464,173704.303,195737.945,27977.779,0.0,28932.514,25386.837,122356.274,172808.297,0.0,48909.712,57996.775,48667.029,70580.497,71048.237,8043.321,8831.449,5760.394,88741.87,74663.79,95933.424,72198.136,7632.754,95754.921
['1+476'],82171.003,80239.144,4490.901,88920.852,11675.739,92463.966,93207.717,103656.848,105887.731,100424.346,85211.614,107343.379,23135.826,0.0,97109.657,100882.749,22917.8,99349.634,91461.828,14263.689,16132.528,95592.369,85744.833,85542.006,99562.44,0.0,93001.352,98435.726,60635.769,54709.473,15087.909,63339.987,21957.395,18109.149,9629.364,31650.14,66884.677,45000.904,25816.907,72545.445,71577.72,15221.641,82704.157,24069.75,0.0,31433.598,80695.059,91105.142,90231.156,36617.02,0.0,44191.89,38558.781,52345.082,110159.627,0.0,57164.659,56607.351,48845.293,68613.336,68556.081,0.0,0.0,0.0,54940.165,70597.204,58099.86,57530.616,0.0,42910.759
['1+477'],90176.697,93981.488,35519.787,79930.103,57699.821,124371.241,169561.101,149202.743,251060.989,297285.685,247290.527,278271.439,70647.014,0.0,123769.647,128014.416,109420.841,149328.935,158658.566,115138.703,130623.873,122506.306,131723.025,125750.774,153756.472,138.79,149338.909,183616.023,107510.391,103910.622,49421.937,95786.76,54695.9,60653.518,56429.92,70598.814,192798.83,166889.232,69420.725,204544.732,208399.062,89480.561,150604.123,89045.702,128523.704,81757.048,442297.883,347321.691,414826.293,137143.894,0.0,116755.101,78287.623,273294.906,422320.519,0.0,77608.249,102590.064,106136.619,48286.687,112539.394,21601.052,20841.3,16587.062,200246.486,184147.903,180108.154,235270.923,21493.742,243090.755
['1+478'],267524.171,232257.425,100914.293,243542.637,60197.225,256461.796,142035.725,110874.571,380990.652,169141.832,370546.67,188334.957,77261.568,773360.201,156534.066,116308.772,38121.303,185083.938,151127.766,35342.918,38482.219,83646.508,137079.539,146771.018,160299.253,0.0,158838.292,165559.746,0.0,96496.107,16739.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
['1+479'],11080.091,16643.57,13543.905,18198.466,17938.363,22718.182,26099.913,29131.285,35655.979,39618.576,35578.592,45711.137,24957.431,0.0,6019.554,8907.581,18858.498,6633.187,9368.759,23600.356,24073.611,18753.394,15475.365,22133.166,26324.413,0.0,25232.099,26426.206,14229.347,11853.251,17784.497,12821.861,15953.097,20276.64,20150.748,25093.01,21215.424,23027.658,20992.989,23286.79,28600.086,22803.496,18280.547,20987.883,28320.348,26041.629,31517.996,13269.752,42169.81,36490.296,0.0,39962.406,38041.617,32316.594,50506.899,0.0,15347.457,19247.237,23080.599,27232.135,26932.169,9146.072,14550.906,13595.272,27788.691,27522.359,32238.884,41155.244,13810.867,43454.407
['1+480'],136082.836,128790.153,78410.335,123315.608,96847.058,116152.508,113298.51,92994.466,123722.085,142634.443,129745.918,127521.873,89629.559,0.0,136905.868,126384.826,110216.035,133622.05,145843.686,129614.589,127669.027,152329.637,178520.639,142569.643,145200.45,0.0,184247.015,177937.436,97227.245,95117.347,76243.945,117814.031,93529.204,100992.843,93654.812,92853.753,141571.436,124341.123,81151.38,126052.643,109566.817,170324.636,134691.595,144870.675,151054.34,91741.329,191283.403,143848.701,187941.309,99836.833,0.0,161059.522,149556.001,111354.482,157652.314,0.0,70434.02,95271.784,77858.216,83995.756,83467.99,54308.813,55477.123,54578.37,86183.567,59569.172,85065.621,108257.107,90884.486,93792.153
['1+481'],7146.663,6451.962,7216.917,9281.414,8387.911,5746.525,11627.413,6589.398,10554.247,7463.938,7213.493,10739.035,5355.24,0.0,0.0,3220.834,0.0,2166.689,0.0,0.0,0.0,3040.197,2706.227,2530.746,5710.688,0.0,0.0,3199.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.722,0.0,0.0,0.0,0.0,3435.37,0.0,0.0,0.0,0.0,2373.789,0.0,3835.053,3663.509,3413.631,0.0,0.0,0.0,0.0,4306.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2293.172,3313.66,0.0,0.0,0.0
['1+482'],2294874.68,2208935.9,2362708.8,2187700.02,2688062.35,2451078.06,2419240.82,2301108.53,2433492.84,2691236.22,2317979.99,2788141.07,2594212.03,0.0,1032339.56,913505.582,819018.078,592756.962,901800.211,669297.193,625703.655,635227.198,1219214.52,923531.929,1130964.7,0.0,2469920.61,1405554.73,728544.017,665228.009,415584.266,442423.627,389137.651,368798.769,351209.133,397319.349,582926.73,456506.935,452278.582,460491.037,870176.173,578917.445,455930.947,326150.517,778050.301,670260.823,516502.087,545495.026,531278.07,269074.805,0.0,283866.35,297526.78,273742.356,999127.468,0.0,173593.223,309893.385,191959.971,321045.788,227364.848,66831.196,114775.743,88942.904,202901.049,237893.606,247633.95,245980.104,172168.64,276423.698
['1+483'],191212.922,215885.203,111702.504,242084.757,127965.735,247518.942,352128.91,328585.53,473918.674,552640.555,466363.258,544614.355,208518.504,0.0,264181.729,291529.398,267090.543,350687.541,347887.095,298452.569,292435.237,324519.493,342054.996,359221.306,398056.658,0.0,366953.078,433855.716,246823.21,260280.704,143487.149,226505.881,155967.482,172450.098,168860.956,209200.197,394213.045,367496.484,187270.983,473854.502,443679.87,239524.113,236496.755,199703.986,199508.836,195856.925,657501.149,598857.73,703326.04,234960.515,0.0,325403.722,209018.718,355725.525,847615.012,0.0,197960.953,220192.516,195451.314,253330.79,268305.688,113275.128,114894.527,89487.479,330635.423,321795.411,332420.976,391610.885,149611.523,393688.595
['1+484'],170510.128,189536.481,154571.335,214573.17,209753.125,252325.991,305295.134,281725.766,265510.476,192519.801,205597.394,216636.787,160718.869,468792.965,170571.292,207678.316,241566.888,316104.005,378879.729,347377.944,531774.995,387119.484,304576.066,279180.209,246301.442,167739.393,200965.195,226027.898,310833.613,256513.969,283958.072,332845.466,0.0,367284.213,371252.022,327638.921,291329.004,270571.431,159329.511,176695.43,183820.918,0.0,248229.158,256752.712,0.0,256478.431,379840.798,357951.797,0.0,0.0,0.0,261230.034,138012.602,167792.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
['1+485'],90387.575,81955.457,116074.85,110323.768,115655.596,99814.551,109548.623,110605.283,125421.961,144695.981,128173.178,144985.595,118387.489,0.0,121285.417,106139.222,118925.677,115158.941,90951.533,119459.151,125832.575,65668.218,108937.062,105623.703,85830.657,0.0,104302.809,88749.131,50360.987,60678.519,67886.877,45675.413,73430.093,70137.705,66473.334,92311.096,62447.977,63484.019,85805.786,62609.293,57361.285,115355.037,7995.657,102773.489,129248.216,75024.537,70281.51,83235.526,75801.07,107629.158,0.0,90664.272,68442.051,29985.231,94874.143,0.0,68446.168,75598.595,59222.136,74721.158,84527.007,78953.808,75541.265,76221.315,75824.686,57987.491,70202.193,51801.136,72125.637,45390.956
['1+486'],1838298.57,1832627.54,1841130.06,1955358.83,2250211.88,1676650.28,2401224.02,2677258.66,2034580.9,2007248.18,1898039.19,1921908.55,1655996.83,43639.17,1048352.37,956657.676,914276.104,1056458.26,705011.586,618678.595,564441.1,502538.19,597506.164,708491.086,552859.399,0.0,1648825.48,939819.796,282088.12,340446.905,232860.228,210453.093,164218.223,237531.619,208580.101,375623.27,336019.874,244029.865,220346.691,306676.422,326699.482,348005.456,485472.225,361400.19,523073.726,756804.647,468473.789,393563.599,317674.596,321287.879,0.0,203140.809,183369.663,208804.945,319524.528,0.0,443805.48,274673.679,253501.115,275705.272,156581.716,161161.562,150232.049,83973.494,168360.278,307439.731,417248.363,266671.337,168542.638,182672.098
['1+487'],15784.686,16286.402,0.0,12595.081,0.0,17745.257,26400.187,17683.488,41663.228,41719.274,35880.957,41194.234,0.0,0.0,0.0,0.0,0.0,7336.084,0.0,0.0,0.0,7096.211,13879.453,11027.117,0.0,0.0,7531.904,9621.109,0.0,0.0,0.0,6313.603,0.0,0.0,0.0,0.0,9430.997,10928.019,0.0,7783.829,0.0,0.0,0.0,0.0,0.0,0.0,16313.949,9599.818,18516.473,0.0,0.0,0.0,0.0,0.0,9881.9,0.0,15622.034,15740.896,7706.34,0.0,19842.547,0.0,0.0,0.0,0.0,17062.413,0.0,0.0,0.0,0.0
['1+488'],222830.073,162394.479,175938.949,177089.406,132900.646,198610.646,75161.046,153139.788,164503.872,110606.357,132859.132,162725.35,225396.601,0.0,244100.562,167516.605,351449.255,165973.515,189388.905,151230.4,143010.186,234134.876,194632.979,216732.132,280857.758,0.0,83740.825,181471.298,86452.941,224860.01,140073.916,140169.92,173824.868,80672.035,203275.818,281720.044,88836.645,119265.555,138193.088,120923.23,0.0,129256.999,156517.483,286352.329,266067.198,0.0,245381.398,0.0,242529.3,185939.812,0.0,0.0,0.0,0.0,139506.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
['1+489'],492230.032,324998.925,289921.506,262824.019,272305.096,285209.588,293639.038,183436.36,221783.323,207282.178,208122.085,217035.413,196154.22,17962.465,160270.955,425691.906,142954.449,169646.092,217548.858,209519.499,276618.298,354839.661,218948.444,111898.982,681962.99,0.0,235609.49,182141.427,82989.967,99752.546,68499.007,138346.522,150326.083,234853.142,87838.073,125152.565,145550.952,160160.534,65870.089,172184.502,137291.388,102209.959,386850.688,75941.658,262309.502,372418.862,82300.21,98100.935,131228.789,495928.634,0.0,143024.629,234127.855,112251.929,69717.243,0.0,136983.41,71627.635,249687.981,101517.949,0.0,0.0,63335.647,15716.256,81476.679,248329.257,132310.665,167389.469,142868.156,123580.05
['1+490'],43191.106,0.0,0.0,27206.215,0.0,36332.09,103410.093,74235.443,40402.288,79133.403,41719.421,72922.964,0.0,0.0,24440.431,0.0,0.0,25257.186,28128.193,0.0,0.0,0.0,57801.44,0.0,45264.08,0.0,64954.156,40542.115,0.0,14803.749,12575.126,23477.513,0.0,12392.284,0.0,17593.113,102149.133,29186.433,16745.395,0.0,0.0,85111.249,113084.295,81322.533,55351.212,0.0,234362.224,215802.786,115605.207,54205.733,0.0,98257.708,96224.605,70660.498,239312.617,0.0,69595.766,78772.141,59122.08,51891.899,99197.073,0.0,0.0,0.0,90922.81,85077.981,112784.149,153944.118,0.0,116063.066
