,63,10,73,72,60,18,69,43,42,35,51,32,30,56,15,1,6,70,20,37,22,78,74,65,34,23,48,28,12,3,7,54,64,4,75,29,27,62,40
['324'],1713.90400529,1713.0,1468.05269755,1606.55282526,1870.76968014,1509.91223753,1679.87416816,1283.07274236,1389.55873949,1760.30594344,1572.81715946,1697.55131316,1661.20567367,1858.2013404,1606.06618712,1958.32847431,2284.22043162,1615.37094272,1399.06056421,1337.45959585,1534.36316194,1307.43883967,1382.41513076,1720.12312022,1481.07460225,1550.841431,1382.2272932,1565.94274288,1788.073533,2054.49423032,1848.27873301,1796.71162708,1596.55004366,1893.34577014,1371.66108122,1745.83725082,0.0,1864.05322687,1575.46721987
['325'],12352.04762017,12102.0,8328.83123168,9191.82963495,7762.06301442,9047.14761103,7918.89070237,11607.0139184,8072.15081293,11191.3192675,8865.38179716,11121.84960475,8980.03726532,7538.95765974,9003.97649151,10703.00421921,10582.40351151,8359.34066761,8395.53610998,9917.20930957,9399.53830265,8808.62178176,10328.65007296,11754.17465486,11217.28162078,9923.98379568,9513.11459034,9384.3172629,11076.09333585,9018.49501841,11463.60162148,8666.49137767,9978.43777285,10924.84947147,8093.1668069,9496.89217104,8921.4502108,9873.92284447,9310.55703758
['326'],18798.98994683,16431.0,16842.35296403,18851.05820014,13726.47723217,25553.87796618,16609.68057449,14092.11121387,12890.9987547,13266.36701436,23641.01812576,19261.87478246,16022.59665892,23383.52846588,24586.15378777,20974.76080809,26521.377938,26473.11508971,16290.31877409,13542.5227644,24000.44260941,17011.84000463,23988.96844548,18670.6481187,13868.34797446,16788.32561152,13513.80312721,17064.35361158,23139.10363623,31538.13307069,15849.25722784,29158.77731027,26225.41090496,27909.10362955,17507.91624059,16372.71609863,22214.95487158,19904.4125455,19196.07593613
['327'],3161.48133327,3868.0,3275.88855978,4862.62564202,4954.22108921,3143.08261691,2921.41557846,3150.60566628,3662.71551648,3322.77418187,3704.68180242,3617.29520658,3458.16578948,4976.29106796,3591.84131304,5611.10585308,3774.1439097,3572.37652295,3046.73876431,3566.95591235,3317.81863853,3399.57383065,3341.23518627,3659.61416873,3469.94621099,3429.83530336,3250.70660692,3388.15127858,3762.94522963,3328.73664443,3533.09697691,3160.43961727,3420.35468168,3988.01226446,3368.69213001,3291.65473715,3676.87651148,3518.21610258,3226.2412947
['328'],51954.36535256,62627.0,50911.83076846,52320.3847366,40142.24008793,50820.56446188,42966.24395691,67465.19763881,58728.10524822,67032.13558443,45010.69323033,63563.74239696,57782.56838949,42722.54714758,39565.41486362,45232.13459838,44922.17956833,51818.32597321,47453.1321629,55060.93680799,50520.24356108,48676.77460946,50871.92012316,46760.18903133,67435.21372408,50881.14544338,62362.70465606,58018.12192772,61094.41495127,43122.84591316,61060.50544945,41122.08110422,44885.6663285,48598.59007536,50591.45323603,58951.48989739,58429.2328211,52352.32629385,59981.31231081
['329'],6604.21282145,6061.0,6464.1675231,7313.85007665,8608.01538933,7066.38927166,6366.66288678,4023.87136727,6243.84837294,5677.71731821,6406.93363443,6096.96440225,5757.65550694,8772.03991101,6135.63464296,6686.17076724,5769.75333646,6445.16689268,6722.05796653,5640.43512551,7578.54836768,6427.75586268,7126.1347441,6955.93647739,5219.78724686,7532.32472136,4264.41844631,6112.95968636,5153.55378111,6682.80614004,5963.63692927,7152.75330855,6035.5128818,6897.27128434,7063.5049267,6112.74274511,5794.33176294,7318.9332724,5022.84769186
['330'],647.44933622,687.0,822.81985871,650.79537149,613.09048447,622.45361629,0.0,816.18951137,0.0,1036.39979556,695.12395007,653.24618595,0.0,644.41950697,584.95701384,723.2254877,516.78637195,0.0,650.86220716,901.56448269,822.3458607,938.37551627,861.01980462,698.72747529,675.91898836,0.0,642.84165425,899.19811376,635.11375635,564.92258121,537.38971254,534.12679616,770.58918292,742.44290187,1118.82595761,770.01828414,572.22129632,591.09661059,1096.13311124
['331'],3624.10913911,3665.0,1236.00565826,3168.04252496,4207.26314115,3855.51467674,3063.5124615,2708.83595873,1665.75950916,1151.05573824,1640.85539275,3035.15064631,1327.77371049,4269.68132571,1225.07444784,4843.90043707,5764.81981501,4122.05135763,3667.11012933,1405.34490036,1753.88287303,2316.83285034,3013.56931618,1648.16115433,3333.84746376,1675.79627522,1384.58202453,2958.39581186,3851.15547356,4282.51849118,1555.54556951,4283.24232919,2575.936595,4246.35446542,1457.16088147,1390.88888261,1414.00138512,3449.00901381,1428.43955064
['332'],3901.91541459,4514.0,5153.57531649,4791.36302485,4453.62427161,3870.30565376,4329.13808927,4798.96602212,4771.18497709,4386.1518463,4205.89678763,4580.50004199,4558.49126795,4180.68495453,4299.9471719,3849.46539148,3697.67432722,5182.64844123,5272.57024032,4854.39475751,4612.18874846,4769.88150143,5011.85277941,3831.39434538,4356.30359844,4148.03370702,4740.07417583,4657.0071289,3926.91250659,3271.73772929,4776.67873715,3920.7179718,4034.05744412,3647.04710733,5178.84504396,4849.03405958,4738.55982572,4120.65813755,4683.36917104
['333'],950.51072765,796.0,980.28034966,0.0,857.20174159,1085.90422961,954.93922247,866.41655823,0.0,909.37899632,824.39659331,815.44676954,1002.6775464,919.98658399,1153.23762158,861.273596,801.69723572,839.29942289,0.0,918.23806625,892.86514613,1071.09860418,1054.74926066,913.4526961,879.49526574,844.32105016,1124.3842121,959.29584394,801.15656847,862.58358252,0.0,0.0,764.82129981,806.44660031,1286.16128096,945.75819283,1087.69337317,861.11771101,806.8591604
['334'],4385.20649712,8154.0,6099.52217564,5047.07006292,2945.08419881,3555.99739207,4294.21597394,9239.49357352,8512.11664073,9465.859738,4617.52809901,10325.28920453,6958.01057436,3142.75137259,3024.84350577,3226.41640714,3189.52161781,4913.41995078,5061.47979476,7902.08763889,4583.75355272,6387.00754622,6959.91008737,4531.28249754,8810.96427472,4708.57880256,10014.67236453,7399.95824767,7346.35666865,3147.60675853,6576.88085572,5999.26671685,4737.73918302,3401.50564605,6645.77733117,7360.2648601,7312.37338375,4594.89687695,7780.51300008
['335'],3218.87932407,3387.0,3048.57717435,3153.37080966,3570.54898663,3393.29664484,2928.6408437,2533.04129474,2600.68689325,3231.72387445,2489.06536771,2790.73880803,3121.16134099,3913.695841,2618.19575711,3398.67112634,3360.96148821,3326.60354492,2927.12084516,2783.29748486,2972.04665838,2794.17027177,3121.19679176,2884.28202008,2799.74565739,3241.81913589,2038.01996979,2656.77324154,2929.61786631,2995.60965148,2934.8102194,3211.5794169,2998.14563834,3553.95081869,2836.150517,2876.58482123,3492.4415482,3511.40884794,2479.14947952
['336'],2344.13394427,2342.0,0.0,1849.68410736,1903.39284354,1983.2235022,1612.43835926,0.0,1389.55873949,1595.06649664,2224.85022845,1674.22109223,1738.60952226,2047.98878255,2184.60919861,2751.1888485,2497.59523436,1658.20274802,1898.64128538,1626.8653677,1761.84472783,1354.0083442,1500.80535389,2035.82722866,1652.62764499,1909.35673169,1352.79315152,1474.09526846,1964.49402087,0.0,2083.31995917,2576.30946147,1878.02273921,2569.45756636,1429.06808996,1853.36232654,1622.08185651,2124.99798779,1392.57914351
['337'],21137.38409202,24834.0,13830.47710711,22564.0501505,26714.99600964,25428.15466151,19009.67284484,10529.41545863,13730.60020942,16613.87090936,27780.01065066,15460.15973427,15115.18538771,29605.76873034,23695.89026232,32225.07080178,30890.0111825,24234.64336037,20517.99130887,14020.10183647,23167.86007825,14337.58620702,13115.00582959,23958.69193499,17092.40149087,21153.57054307,9620.25486605,17455.55581744,25669.18098588,30300.62329078,26436.79609726,27117.73108495,25201.03486539,32583.7010227,13804.55346387,16221.25604574,13274.58825429,22933.64085697,13819.4055606
['338'],1257.01599852,1634.0,1112.87865782,1180.02510192,0.0,1064.95034549,1011.53713351,0.0,1069.36138703,1239.85788992,1530.86024893,1253.16615265,1024.11245832,1294.20024112,1100.64280235,1670.01561097,1840.20350107,1179.91425551,1177.41559637,1017.08859738,1310.29381954,976.79535751,936.35903753,1539.05752862,1216.88291645,1167.80228238,0.0,1045.47372117,1481.93209815,1580.76991334,1769.21941148,1744.43538745,1458.12084912,1588.45542486,1011.34049443,1377.01467929,1026.21505208,1418.17804844,1145.14233432
['339'],2111.09810163,2305.0,1751.00801587,2035.17650793,2023.76106709,1928.98991979,1854.48474478,0.0,0.0,2204.31670184,2049.08479246,2124.16106725,1725.51040942,2109.10677239,1652.247004,2521.51588956,2302.72113706,1846.86665232,1964.31386845,1880.54203192,2935.64960783,1633.42537137,1773.46162536,2193.67928288,2216.4653121,2161.60202469,1677.74607565,0.0,2514.51083601,2448.42006609,2117.50777388,1971.72338582,1985.30536498,2439.12276227,0.0,3201.47241559,1875.08879331,2188.53236436,1733.25301123
['340'],27335.21913861,30243.0,26326.6837383,28269.25144256,22488.60894512,30709.76603933,24706.7944861,27459.35481974,29307.83476833,28031.1298286,24713.75427057,28016.26244458,26077.95200547,24254.19175982,25449.47850337,28164.2574215,25979.9239588,26650.56114024,27828.75707359,27332.76734174,27247.74196252,24613.14738146,25898.75820656,28091.86226637,25589.99554087,28546.92679282,28491.07177866,28604.25172475,27018.27883434,27648.27377272,26366.28372941,25726.72853496,26908.32826468,28672.49319637,26860.37296266,27557.63634001,27721.99371096,27594.34119537,27043.52836286
['341'],5784.56951283,7607.0,5410.48453856,5956.71641147,4598.74110188,5121.37579343,0.0,1828.721115,5663.33790569,7221.07623286,5348.93910683,6909.07828308,5914.84486101,5226.12425453,1453.41293131,2279.62628388,6704.65565135,1749.98518795,5796.77818014,5992.96232086,5847.41365125,5326.38708056,5447.14612508,5412.2362413,7270.41795099,5132.49103107,5586.60009049,6244.49434108,6895.96554078,6280.01380636,7024.52755464,5427.63740096,5958.22324818,6498.12094681,5778.56507145,6427.22468698,2116.27297606,1953.68207953,6215.80390235
['342'],4234.82376123,4943.0,5193.82837433,4202.39845356,3958.65213736,4337.45401134,5516.49001027,3523.88394631,4007.35541493,4479.45030946,6191.47922902,4421.63234711,4142.89214243,4478.76918571,5548.11202818,7405.73126092,5476.20881015,3904.83291646,4534.92640554,3734.88271824,6331.9493866,3426.35129576,1827.27536314,7034.8625045,4307.12505953,3991.54820118,1853.17356005,4517.53503811,7093.14138017,2472.48627471,4529.88544968,4484.39220775,2231.01718528,7808.45120937,3634.96293651,3907.90060118,5210.28771256,4263.61048484,3537.03148982
['343'],13659.57385059,15753.0,12188.38913009,13410.99576313,13317.00028475,13594.14046349,12641.80574719,13226.83617944,12290.93425066,14239.81844924,14652.03353813,15522.37365674,13496.84953788,13820.17142318,13226.95563527,12794.49414312,13720.12315409,14493.46706942,14154.7870998,13076.85339487,13653.44358482,12468.98483777,12478.80786284,13280.46473792,14107.37854734,14585.85050695,12334.08272876,13379.11544043,15499.05874365,13388.41184615,15492.42191175,13414.53766351,14882.29198931,14348.46548607,11603.54432019,12752.70521629,13002.664911,13717.75262697,13483.51308049
['344'],6264.41671592,6468.0,6320.91399374,3467.76470893,6083.65750464,2764.68012146,2903.35241536,5974.73552802,2730.23238699,3833.10553457,5927.26408976,7123.49412303,6548.36559103,3223.16978028,2641.28616555,5912.85702785,3226.52302868,6345.22601364,3208.57477258,2742.80449621,5846.27624342,3427.51553337,2988.45623855,3583.00949536,7621.52984511,6018.8529634,5555.98858314,3233.93823511,6660.39230109,3323.6700742,6568.33390204,3075.20661788,6329.67492019,5950.01654747,3209.90678668,3359.86957013,3352.93305034,2872.66145492,2971.63240409
['345'],2000.89395929,1755.0,1999.62984368,0.0,2400.61485113,1887.08215156,1741.28892269,1635.80359413,2036.0640809,2329.08934534,1861.97965093,2237.47928319,1904.13467541,2265.65460603,1760.00224339,2315.05455946,1932.70702827,1814.2328959,2115.59535444,1714.99716654,2592.15244334,2161.98924778,2006.65448911,1936.0090179,1948.84256544,2262.03302097,1729.550165,2047.85850372,2037.13775117,2171.02534572,1850.41547143,2297.88166347,2069.51645832,2359.99091693,2098.40938338,2004.82237942,2273.51560501,1987.7183527,2130.10818346
['346'],4894.90065543,3908.0,4394.68678493,4332.34793192,3443.43114307,3490.6705769,3604.20314358,3069.55747704,3300.96583584,4639.06936691,3988.17444111,5347.06444388,4864.53417701,3941.57422233,3118.48794,4351.56957298,4151.55830067,4290.31916416,3830.1188623,3431.18530334,3906.99589419,4193.58388288,3815.99193966,4605.56581717,4567.88568448,3734.63169906,3109.42272687,5022.1291877,3693.41480205,3840.46023818,3416.64473304,4737.81832592,4915.38998267,4116.01966133,4456.98244467,4458.24399946,4448.90235134,5377.73115969,3066.06480953
['347'],5838.52362418,8078.0,4652.77992047,6524.72138949,4584.11692519,5593.45447668,5471.93420796,5873.13991052,4780.96199548,6926.56783109,5959.0152653,6473.58082578,6370.93215349,3777.52067064,4158.83912031,6231.71150807,6086.73208966,5064.35107421,5062.65251946,6380.02765358,6178.39932962,4675.57825476,4901.83358215,6198.01448178,6760.3335706,4957.32068871,2958.71992147,5888.44363778,7153.33189956,5523.82819877,5747.82634889,5725.38467882,5910.92660671,4363.88852983,4867.38148589,5102.23827013,3196.87269679,4839.95804372,4890.16418549
['348'],3808.93066949,3946.0,2953.86409709,1821.38865643,1635.65791637,3627.48711434,1457.09515661,1568.45369039,1492.21743264,0.0,3370.16048876,3176.24293477,3421.25010785,3237.10897095,1561.1681707,3859.23870888,3801.27827768,1665.34138224,3410.28342056,1661.40350509,3589.65910977,1528.64398618,2893.98323221,0.0,3400.18130695,1910.52453398,1501.14122558,3331.45530672,3719.35899144,4162.1874481,3740.36060362,3372.95389574,1737.28639143,1916.6198423,3185.47827232,3226.908455,1626.81095813,3805.25533958,3069.65085024
['349'],2522.06771575,2985.0,2857.96710637,2862.03246301,2546.85661807,2687.0274921,2548.11020776,3293.2961403,3186.08586969,3516.1155754,2599.06051152,3615.07328078,3011.60512452,3076.27215557,2745.19300354,2795.1687768,2766.47215342,2964.57280965,2679.67593397,3190.60931192,2867.40513807,2947.84963672,3068.57891481,2740.35808829,3168.01285579,2770.02701381,3308.39752461,2888.09280674,3070.75425661,2534.55176009,2909.16935837,2733.13818034,2663.60841821,3033.77530594,3112.19272925,3291.65473715,2791.35223267,2780.76351739,3113.8786857
['350'],2253.44511881,1857.0,1809.01977569,2046.70428424,2125.00536728,2081.83001567,2143.49535435,1569.59521418,1537.43614272,2333.58565682,2145.47228962,2254.14372671,1944.62284236,1974.00384747,1931.89750623,1988.87009119,2268.18648691,2283.34314441,1886.91403841,1616.14663541,1942.69257272,1962.90461592,1901.41873521,2315.55035415,2522.97341511,1911.69233626,1272.73228616,2094.34920065,1872.13270663,1865.76448906,1780.97147279,2217.19442405,2469.80754586,2376.28276744,1812.59576539,2415.26756091,2148.19441201,2584.48767548,1458.32322324
['351'],4708.93116523,9759.0,4438.49158317,4839.57008941,4937.34703917,4901.97630096,4290.60334132,4840.06087864,7065.11791817,5128.04324009,4781.95382945,5047.10446053,4360.81374693,10512.29425346,4193.47473298,4408.98781271,4585.70818832,4627.87458211,4661.58067288,4674.55824908,7018.94371559,4298.36526807,4394.7885861,7443.42076248,4670.81751012,4722.59242995,6512.00950485,4499.39232712,5457.61968081,4668.84447161,5059.79657776,4819.64200533,4849.63611527,4458.14852207,4585.23214505,4947.30966641,4421.71001702,7097.69749684,5107.71732207
['352'],1099.74550373,848.0,1317.6956874,1281.67912935,1808.89816336,1077.27615968,1254.78772991,612.99827638,697.83468799,799.21936513,1086.34379147,758.78766158,1045.54737024,1787.43314163,1185.3076333,0.0,1295.04938078,1327.78596428,994.47054355,856.30761302,1061.20150489,1090.8906436,1038.00720891,1229.15680453,1069.3472997,1026.49820621,0.0,1184.94581195,782.47675211,1166.57779662,852.55862944,1223.9458712,1128.19793547,1338.25914915,0.0,1234.80409529,920.99254098,1088.02619876,937.15197297
['353'],3410.58861334,1088.0,1265.60349491,1280.63114969,2797.7174952,3054.33675479,1838.83000342,1237.41179067,1673.09227296,1323.03965225,1541.06598393,1200.95089629,3454.59330416,2538.00494675,1930.61470576,1508.75587384,1555.2926373,981.05230233,2769.97573569,1246.94585651,2352.15939132,1920.99206184,2780.37645243,1414.86510361,1123.10058642,1516.97516481,1789.59581402,1402.65834391,1541.08484997,2786.61362928,0.0,1572.83294869,1243.55559759,2453.08720557,3098.75704635,1559.69168964,1693.01838085,1527.09412256,2357.22409528
['354'],3207.39972591,4165.0,3860.74181187,4126.94391773,2920.33559209,3156.64101251,3259.79883384,4532.99097856,4677.08117503,4156.83996095,3795.3994468,5080.43334757,3602.25603071,3152.40158151,2556.6213346,3068.82166404,2629.56693316,3741.66413437,3472.43782954,4201.74305802,3470.23128768,4043.39723077,3543.33566819,3464.6204547,4867.53166579,3585.15300691,4490.4726544,3845.12081181,4198.80761144,2751.14763764,4028.82029027,2803.59745983,3171.18213151,2810.34421321,3848.71243715,3710.19320391,4200.62451616,3615.78675231,4157.41653315
['355'],23294.40058629,17315.0,18111.50819933,19267.10612684,27434.95547765,18061.01552375,24658.62605117,25349.81885188,22995.54726663,23000.88136315,22069.33493686,16917.74306075,27646.27306082,28769.41729035,23987.08596877,22676.53970061,16456.9941788,29048.12243212,25266.35360938,23379.93706691,18223.54824359,18490.42177344,19486.5523838,16119.48036009,16480.5289718,16940.13990823,23290.64762699,26703.80274787,23956.86448591,15539.17091093,24323.56180021,22589.01771753,17394.78187015,23597.58176209,17476.15917192,25572.46908195,26117.64598553,23927.50003332,17498.68333203
['356'],1659.94989394,3385.0,1294.01741809,1360.27760417,0.0,1652.89168207,1227.09087982,2880.06452755,0.0,0.0,2596.79257041,1610.89620686,2711.51635766,1408.93050276,1222.5088469,3129.9048978,1535.5585515,1372.65737936,2778.18480857,2728.51285316,1450.19498256,1273.67594888,1260.4373251,2987.58226144,1557.70162801,2810.90009369,2652.60484802,2741.81719934,3301.13865842,3069.07491989,3321.55987336,1509.19230914,1573.47851123,1699.00726761,1131.04021479,1356.20337432,1210.65001535,1559.99585329,1399.75122493
['357'],3906.50725385,3652.0,3986.23663924,3611.33792293,3982.2758074,3956.58635305,3622.26630668,3703.10318168,3847.2567387,3962.37448955,3590.15077639,3706.17223868,4071.44243603,4350.0997334,4184.49512969,4459.07606439,3867.88081726,3938.48647777,3764.44627923,3736.0736885,3848.98809489,3633.58559091,3994.17520478,4227.1851578,3649.50506239,4063.95194269,3712.23394843,3838.31729518,3789.9271866,3380.66898934,3467.92645511,3716.15877327,2472.1146991,3571.40637281,3890.24091156,3963.39741446,3848.30644529,4591.49324964,3874.11931683
['358'],6118.62581928,11109.0,3652.3730419,7312.80209699,10089.55698208,7204.43839052,8282.56238609,5375.43553715,7759.28622427,6379.1419087,6448.89054495,9728.70212654,6123.23983799,8394.60951758,7169.57182092,10596.71939247,7551.98796049,7636.29900196,4828.10757994,3871.84429752,6542.36983505,3837.32717323,7576.97428068,10848.84669685,4631.93215377,7770.55638697,8307.49214721,5617.43689227,7508.24841046,9071.69400588,5707.22831892,6403.83935394,3022.37074738,9680.85031457,3816.95536848,5358.91103151,5988.22492946,5969.96231272,8277.77731227
['359'],9565.94914673,6553.0,5680.41680876,5980.81994375,6145.52902142,5105.352235,8053.76232017,5656.25039002,5475.13030158,8412.5987744,5919.32629588,5843.66486075,5632.61852075,6405.594234,7122.10820357,6410.07455065,7422.48302241,6163.70074357,5647.84214355,5748.81341867,5261.64861908,5406.71947588,6057.03515336,5994.89602966,6238.81232069,5362.5480807,5499.47503112,6230.88730784,6274.34276291,6927.26815389,6410.21525898,5293.53748193,5996.29127668,6406.18836179,6066.82154088,9042.51201238,9488.9424055,6983.10871053,5910.99044176
['360'],1899.87349548,2374.0,1967.66418011,2037.27246726,2078.88296386,1973.36285085,2005.01110393,2027.34625483,1933.40538774,2132.3757182,2058.1565569,2297.47127986,2044.65243132,1942.90872983,1644.55020119,2166.01146909,2252.15254219,2198.6993387,2106.21355685,2046.0868973,2082.59373574,1716.08624191,1986.32485483,2066.00482726,2574.43932793,2320.42313509,1914.39657474,2146.50949477,2301.76848299,2088.6935794,2145.28537334,1719.43370763,2344.06769415,2094.66649432,1777.17441957,2467.29582335,2000.40998631,2059.19452634,2090.66173562
['361'],7872.70841813,8844.0,3039.10586663,8773.68574892,5163.45930959,4069.98384354,5410.51945343,5568.35305802,0.0,7396.43238049,7164.42596501,6169.17699083,4855.00754949,8092.23630466,3260.87879205,5076.01672536,4015.88646078,8569.42047455,5873.00528548,5673.78229264,7712.76249156,5377.61353554,5579.88667829,5167.33342189,7636.39777548,7303.43547402,4483.4084604,5223.96684754,6192.35912443,7084.33183117,7629.2245274,5454.91196076,6342.36426302,4732.78257355,3460.29905885,6990.28610496,6271.97102681,6289.90328045,8390.13992127
['362'],34622.46805058,30209.0,21814.78952026,25045.66599539,30819.88991394,23655.70258185,22901.68238712,22922.93926981,24215.23031149,27421.8796234,32683.29932947,27241.92130238,24592.98894091,25051.94236412,21409.93982666,37286.42755104,30154.91648636,24722.11009688,24703.44575454,24969.88235673,25266.3775236,22143.79940378,22454.67898807,25828.54237134,28999.32634343,24654.64178565,23197.63573928,24862.31758174,31677.8552494,30024.49521297,29389.76859323,32233.98392815,27103.28271365,29311.36647714,22056.5056141,23608.11312887,24546.40197146,27163.21506864,24781.93201992
['363'],7058.80490859,4142.0,8303.9690489,6442.97897568,6769.86887258,8631.76767303,5907.85854407,6546.63894788,7454.9765267,6216.15061764,8226.95637483,5818.11271402,5302.75904289,5196.10138232,6981.00015199,5507.26435569,10461.53223597,8045.24076208,3755.06448165,5084.25201664,5598.3213366,7360.31019089,5618.15422517,8934.89053946,6279.98505095,8290.22840263,6564.99095987,9177.94392532,4050.40684811,10314.27035602,8833.27662688,4226.4203296,6916.84542035,8222.7296938,5939.79326622,8380.01880396,5405.36315449,4720.83108765,7677.71316631
['364'],11789.54731033,12971.0,10148.50622857,12604.05142167,9953.43964516,10384.49844999,9858.87441915,10552.24593447,10479.74159286,11675.7968292,9769.15632931,9733.14597815,9550.44408803,11225.33746833,10126.42690184,7652.5075253,10229.6567278,12740.4224668,8461.20869304,12798.16635531,10600.64097056,12457.34246164,11006.7031691,9654.51019839,10321.77473771,11099.96069404,10311.36851265,10627.09296616,9936.62453769,10851.32680094,11663.38666372,10750.72232267,11888.76065745,10076.50954127,9841.02700924,13153.9009289,12808.77174448,10703.2733672,9679.91923101
['365'],54530.38717966,51509.0,45752.33588464,54826.10411377,57133.28353283,52504.27067941,48196.13177935,41769.49707791,44493.98859141,46093.93711158,50639.72306419,47017.06094524,48355.9704592,63362.19954301,46123.09086086,54785.55235825,54797.85613205,52465.90207714,52689.3479376,44062.32650729,52197.92010953,45815.07855612,49824.34602753,56570.2299302,44681.56182305,50820.41972469,42482.88536672,52010.61674902,49084.33079725,55966.60145903,48263.5790541,56634.48699265,54297.69798037,56290.67092394,46328.6774805,49052.24583013,45647.65341095,57255.81871415,45235.51289938
['366'],25241.34043422,27447.0,16200.67186558,22258.04008855,25753.17515786,23114.59933918,20110.32158297,13350.12074899,15481.90862955,21729.54929288,25571.03600998,20909.43276506,19690.34825382,26539.1467837,23205.86048318,31934.31460909,31636.2063019,23597.26530532,23196.49451815,17703.77283377,23519.31909755,16734.75145268,17182.12854559,25495.42810987,21480.72832396,24407.06770178,12096.254864,20804.01991572,27651.31705554,31516.60014719,27997.68351282,26210.85197148,24936.86581915,32016.97736563,15508.44234036,19789.23866564,17766.05252024,24540.15295024,17713.8457748
['367'],1372.95993994,1477.0,0.0,1066.84329818,1183.43337553,1301.60597783,1098.24031639,966.87065194,1000.92225826,1127.45010298,1124.89879033,1252.05518975,1031.25742896,1220.21530604,1157.08602299,1282.74790893,1487.45671735,1425.68723354,0.0,0.0,1075.98780667,1306.27460205,1032.02790471,1338.26043024,1268.34882927,1246.0450353,1020.77603339,1171.33877871,1317.96482119,1105.7789538,1195.5051458,1494.41858925,1265.47355339,1167.19471878,1207.99003502,1047.50235049,1234.29552347,1050.58629829,1029.1936846
['368'],1128.44449913,2180.0,2436.49391255,2015.26489431,2502.98408798,1396.51474704,2153.12904134,1034.22055567,1187.90773507,2560.64938644,993.35820598,2510.7761569,1236.07992062,2347.14525916,906.93993154,1123.93150116,0.0,2262.94704665,2280.94953679,2061.56951061,2188.37266388,1342.36596806,2469.45263409,2459.47428593,1486.79303701,2207.1463137,1041.9686154,2302.99037711,1331.45579967,0.0,3141.0054769,1104.61967205,2302.53893579,2359.99091693,1255.62563802,1365.45284319,2368.09763746,1161.77145728,1143.94698741
['369'],2112.24606144,2228.0,2127.49249799,1705.0629137,1984.38828369,2512.00093069,1882.18159486,1762.51273505,2236.49295801,2323.468956,1524.05642561,2279.69587343,2375.70273761,2228.12601578,2035.80434421,2093.93325325,1755.10025605,2166.06558229,0.0,1968.67383076,2208.84600481,2082.82109008,0.0,0.0,2177.57995575,1804.25452628,2062.7446488,2423.18583746,2109.78148148,1834.09842509,2121.78125072,0.0,2072.97718819,1888.69095571,1998.25247451,2182.87465534,2130.46028093,1988.85289514,2205.41503843
['370'],0.0,1704.0,3251.026377,1611.79272358,5050.96564272,1528.40095881,2856.38819131,3075.265096,4501.09484391,4829.03852683,3192.12711167,0.0,3003.26932544,0.0,3264.72719346,4019.27678133,3711.24151121,3201.16754369,5007.53445867,4843.67602522,4887.44144318,3270.34345558,4333.79968327,3594.61626406,4730.2892316,4715.58561626,1411.66143488,5013.0578322,5542.71662202,5326.23195961,3879.2486009,5357.17812147,5006.52253574,6324.72910923,0.0,1359.67192515,2908.39749782,0.0,3060.088075
['371'],3063.90474891,5206.0,2242.33210417,4250.60551811,5790.04903409,2540.35030331,2412.03437908,2074.1487303,2335.48526927,4363.67028891,2998.2181468,2474.11438116,2369.74859541,3214.5918168,2702.86058806,3463.41935412,3410.29670272,2641.29466013,4796.4440131,2204.48594116,4838.53290652,2257.45673207,2220.71357942,3152.39837687,4678.82331878,2955.70757671,2023.89158178,5358.90326057,3280.38330691,5385.76415987,3322.62824257,3341.13357597,5031.90122141,3336.338244,2280.40181535,3519.42290829,2365.73308664,5323.27312263,2483.93086713
['372'],7947.32580617,7966.0,6558.88060036,7250.9712968,8654.13779275,7601.32960725,7072.33045849,6126.55819237,6056.86289612,5677.71731821,7757.49256515,6110.29595706,7274.77093938,8814.92972845,7338.90148282,8959.68872774,8354.91857657,7372.16953594,7187.62967147,5710.70237053,7131.54709071,6862.01649242,6686.05795507,7851.97902045,5830.51607899,7343.14075162,5298.14550204,7483.86828603,7535.23036743,8368.70738576,7083.28786118,8449.43133923,9388.96011945,9003.57481474,6104.68573814,6718.58295665,5907.83020188,8184.58915317,6251.66430948
['373'],14949.88068378,15120.0,16355.7645296,17715.04824412,17872.99379321,14850.14092883,17347.86183978,14230.23559272,14168.12178263,13245.00953484,13925.15841253,12660.53322303,14927.0344942,19001.2613694,14205.73239308,15058.23878622,15934.04090504,17415.20807377,15085.93050968,14617.96890425,15485.80759808,16480.94765299,15522.27370001,14621.0465219,14582.00863223,13921.37100827,13753.98572331,16217.31579194,14623.18290972,14503.05729786,14179.39615287,14063.44489885,16260.81605157,15919.46535681,14952.69363871,15452.39394521,14904.94603864,14749.0517038,14861.74806115
['374'],1871.17450008,2396.0,2010.28506488,1991.16136203,1686.28006647,1975.82801369,1894.22370359,2428.02110587,1871.07689547,2408.89887407,2076.30008578,2327.46727819,2156.59030467,1925.75280286,1946.00831139,2245.41967297,2429.75931441,1770.38128571,1795.441512,1893.64270472,2071.21965744,1879.07950777,1943.2738646,1961.54390903,2251.9196076,2021.4657508,2033.31050712,1859.62787713,2431.48942995,2114.02643058,2158.10580386,1992.17930567,2003.76259092,2262.23981386,1623.27477911,1901.92203815,2213.21955932,2132.93978486,2170.74997821
